"x","y","h3_address","neighbours","neighbours_centroids","caslt_cnt","dth_dnv_cnt","se_dnv_cnt","sl_dnv_cnt","wnd_dnv_cnt","caslt_cnt_1","dth_dnv_cnt_1","se_dnv_cnt_1","sl_dnv_cnt_1","wnd_dnv_cnt_1","caslt_cnt_2","dth_dnv_cnt_2","se_dnv_cnt_2","sl_dnv_cnt_2","wnd_dnv_cnt_2","caslt_cnt_3","dth_dnv_cnt_3","se_dnv_cnt_3","sl_dnv_cnt_3","wnd_dnv_cnt_3","caslt_cnt_4","dth_dnv_cnt_4","se_dnv_cnt_4","sl_dnv_cnt_4","wnd_dnv_cnt_4","caslt_cnt_5","dth_dnv_cnt_5","se_dnv_cnt_5","sl_dnv_cnt_5","wnd_dnv_cnt_5","caslt_cnt_6","dth_dnv_cnt_6","se_dnv_cnt_6","sl_dnv_cnt_6","wnd_dnv_cnt_6","bus_station_cnt","traffic_cnt","pleasure_cnt","seoul_police_cnt","park_cnt","crossroad_cnt","도로10이하_cnt","도로10_20_cnt","도로20_30_cnt","도로30이상_cnt","child_cnt","silver_cnt","crosswalk_cnt","t_caslt_cnt","t_dth_dnv_cnt","t_se_dnv_cnt","t_sl_dnv_cnt","t_wnd_dnv_cnt","EPDO","pred_EPDO","diff"
126.8987177618,37.557487589,"8930e1db1cfffff","['8930e1db1c7ffff', '8930e1db153ffff', '8930e1db1c3ffff', '8930e1db11bffff', '8930e1db157ffff', '8930e1db1cfffff', '8930e1db1cbffff']","[(37.55907797969308, 126.8998096441771), (37.55343494945101, 126.89935251650859), (37.55798780771516, 126.8971056483282), (37.557346535953805, 126.90228515970145), (37.554524962050415, 126.90205647547783), (37.55625644521666, 126.89958107010277), (37.55516635137744, 126.89687720487589)]",5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,1,0,3,1,0,0,0,2,0,8,1,0,0,0,0,0,3.18967607596373,3.18967607596373
127.0386174846,37.5631845072,"8930e1c146bffff","['8930e1c10d3ffff', '8930e1c16a7ffff', '8930e1c1463ffff', '8930e1c146fffff', '8930e1c16b7ffff', '8930e1c146bffff', '8930e1c147bffff']","[(37.56143470586554, 127.04144992988988), (37.560346278634654, 127.03873642576444), (37.56599618711577, 127.03920669538627), (37.5642597186829, 127.0416851856126), (37.56208270463859, 127.03625813929699), (37.563171213517684, 127.03897155002858), (37.56490760030138, 127.03649315320344)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,7,1,5,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,18,1.72871181640802,-16.271288183592
127.0736655045,37.6135559358,"8930e1c00bbffff","['8930e1c00a3ffff', '8930e1c00bbffff', '8930e1c008fffff', '8930e1c00abffff', '8930e1c0087ffff', '8930e1c00b3ffff', '8930e1c0017ffff']","[(37.61406231815055, 127.07734714445183), (37.612972846691086, 127.07462909618856), (37.611883371286446, 127.07191127322648), (37.61123586900756, 127.07711003310418), (37.614709703295404, 127.07214814213957), (37.61579925651359, 127.07486609695617), (37.61014647536062, 127.07439211670274)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,0,0,1,5,0,0,0,1,0,7,0,0,0,0,0,0,5.89395531312722,5.89395531312722
126.9759072588,37.4746207459,"8930e0369afffff","['8930e0369a3ffff', '8930e1cb4dbffff', '8930e036933ffff', '8930e036937ffff', '8930e0369afffff', '8930e0369abffff', '8930e0369a7ffff']","[(37.47712135498868, 126.97422401215343), (37.47647256482543, 126.97940382061205), (37.472563379772225, 126.97646602447384), (37.47365008580565, 126.9791717999478), (37.475385780645965, 126.976697914385), (37.474298993155415, 126.97399223222212), (37.47820822062624, 126.97692982506207)]",5,0,3,2,0,7,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19,0,0,0,4,0,0,0,2,1,1,2,0,1,1,0,9,5.56350545032983,-3.43649454967017
127.0641863256,37.5978079746,"8930e1c062bffff","['8930e1c0677ffff', '8930e1c063bffff', '8930e1c062bffff', '8930e1c0623ffff', '8930e1c0667ffff', '8930e1c062fffff', '8930e1c0293ffff']","[(37.596221732955634, 127.06009707945299), (37.59904759952116, 127.06033333629033), (37.59731091262136, 127.0628134743959), (37.60013685703969, 127.06304986295741), (37.59448500676517, 127.06257710705431), (37.59840008841741, 127.06553009449703), (37.59557410470943, 127.06529359542392)]",0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,6,2,0,4,0,2,2,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,1,2,1,0,27,1.76637576953626,-25.2336242304637
126.8458428502,37.5296520012,"8930e0aeb43ffff","['8930e0aeb43ffff', '8930e0aeb4bffff', '8930e0aeb4fffff', '8930e0aeb57ffff', '8930e0aeb47ffff', '8930e0aeb53ffff', '8930e0aeb5bffff']","[(37.52881417169775, 126.84509450492976), (37.525994317424036, 126.84486860020726), (37.527084232939366, 126.84756781473152), (37.531634064794495, 126.84532042987803), (37.52990416546441, 126.84779384966146), (37.53054398994926, 126.84262117896034), (37.52772417510472, 126.84239538421215)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,0,4.00543055431313,4.00543055431313
127.0637688856,37.6074904216,"8930e1c00d3ffff","['8930e1c00d3ffff', '8930e1c00c3ffff', '8930e1c046fffff', '8930e1c00d7ffff', '8930e1c046bffff', '8930e1c06a7ffff', '8930e1c00dbffff']","[(37.60861492153645, 127.06375915598953), (37.60687827083537, 127.06623971912259), (37.611441020072284, 127.06399562945894), (37.609704408695684, 127.06647630314272), (37.6103514511866, 127.06127857576917), (37.607525430485964, 127.06104223407432), (37.605788861510334, 127.06352270375132)]",0,0,0,0,0,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,2,5,0,0,0,1,1,3,1,0,0,0,0,0,5.39891702356546,5.39891702356546
126.9443396674,37.481725272,"8930e036ddbffff","['8930e036ddbffff', '8930e036c37ffff', '8930e036dcbffff', '8930e036dc3ffff', '8930e036ca7ffff', '8930e036cafffff', '8930e036dd3ffff']","[(37.48100807712687, 126.94315343806872), (37.478186418767315, 126.9429231018593), (37.47927371415211, 126.94562687971639), (37.482095450696086, 126.94585734650848), (37.48274231962785, 126.94067997988411), (37.47992070038229, 126.9404497536268), (37.48382977455779, 126.94338379490141)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,2,1,11,1,7,3,0,0,0,0,0,0,5,0,4,1,0,3,7,3,0,0,1,6,0,0,0,2,0,3,4,3,2,1,0,51,5.22380589561989,-45.7761941043801
127.0802104067,37.562584935,"8930e1c1e93ffff","['8930e1c1e93ffff', '8930e1c1e9bffff', '8930e1c1167ffff', '8930e1c112fffff', '8930e1c1e83ffff', '8930e1c112bffff', '8930e1c1e97ffff']","[(37.56363033438227, 127.08099365175742), (37.56080438533929, 127.0807565494743), (37.56254235372307, 127.07827743185089), (37.566456322148746, 127.0812307753185), (37.56189228422755, 127.0834728626639), (37.56536826361394, 127.07851442371737), (37.564718311145135, 127.08371009664896)]",5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,17,0,1,0,3,4,0,0,0,3,1,8,1,2,1,0,0,30,5.956273495714,-24.043726504286
126.9988620501,37.6175432856,"8930e1c3413ffff","['8930e1c348fffff', '8930e1c3413ffff', '8930e1c348bffff', '8930e1c3417ffff', '8930e1c3403ffff', '8930e1c341bffff', '8930e1c34c7ffff']","[(37.62091813584728, 126.99917013442686), (37.6180934839423, 126.9989366771636), (37.619827460707, 126.99645699932287), (37.61918407754477, 127.00164990593053), (37.6163593861777, 127.00141633817384), (37.61526887048677, 126.99870324085346), (37.61700288671452, 126.99622367349883)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2.01183655283487,2.01183655283487
127.0332856437,37.5842890633,"8930e1c3343ffff","['8930e1c3353ffff', '8930e1c3347ffff', '8930e1c334bffff', '8930e1c335bffff', '8930e1c334fffff', '8930e1c3357ffff', '8930e1c3343ffff']","[(37.587065514907046, 127.030466400195), (37.58641894404638, 127.03565965448031), (37.58250467729216, 127.03271059063876), (37.584240505077716, 127.03023159100614), (37.583593817004534, 127.03542460335606), (37.58815481416432, 127.03318045094447), (37.585329726423005, 127.032945510251)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,1,7,0,0,0,4,1,7,0,0,0,0,0,0,10.8820220413186,10.8820220413186
126.8622294641,37.5253164184,"8930e0acd13ffff","['8930e0acd03ffff', '8930e0acd1bffff', '8930e0acd8bffff', '8930e0acd13ffff', '8930e0acd17ffff', '8930e0acd8fffff', '8930e0acdc7ffff']","[(37.52343202903841, 126.86556100502372), (37.522342446543384, 126.86286074335537), (37.52689323677331, 126.86061393618404), (37.52516269316483, 126.86308747872283), (37.52625235389175, 126.86578787068784), (37.527982978631165, 126.86331423439219), (37.52407302953981, 126.86038731080387)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,1,1,0,0,0,0,0,3,16,0,0,0,2,4,0,0,0,8,0,8,1,2,1,0,0,30,6.28774234890198,-23.712257651098
127.0200928463,37.6437414,"8930e1c261bffff","['8930e1c26c7ffff', '8930e1c26cfffff', '8930e1c2657ffff', '8930e1c2603ffff', '8930e1c260bffff', '8930e1c2613ffff', '8930e1c261bffff']","[(37.64441363173019, 127.01685959283618), (37.64158828219953, 127.0166252202873), (37.63985393191275, 127.01910610651755), (37.64377035595256, 127.02205618437131), (37.64094488906595, 127.02182156956407), (37.645504748330985, 127.0195750938663), (37.64267932095183, 127.01934058966282)]",0,0,0,0,0,7,0,1,6,0,0,0,0,0,0,3,0,1,1,1,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,4,1,1,3,0,1,2,0,12,3.2136106080654,-8.7863893919346
127.1371768119,37.5489512334,"8930e1cf597ffff","['8930e1cf583ffff', '8930e1c1b2fffff', '8930e1ce65bffff', '8930e1ce64bffff', '8930e1cf597ffff', '8930e1cf587ffff', '8930e1cf593ffff']","[(37.545154046891334, 127.13720963551778), (37.54972144287759, 127.13496960611793), (37.550808323471934, 127.13768906274292), (37.54906796443593, 127.14016888809267), (37.547981165776484, 127.13744933837263), (37.54624076773352, 127.13992905327396), (37.546894363000376, 127.13473001370417)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,3,0,6,0,5,1,0,2,0,0,0,0,0,6,0,0,0,4,1,2,3,0,2,1,0,15,5.1990912965477,-9.8009087034523
126.9964278316,37.5967791148,"8930e1c361bffff","['8930e1c36cfffff', '8930e1c361bffff', '8930e1c3613ffff', '8930e1c360bffff', '8930e1c3603ffff', '8930e1c36c7ffff', '8930e1c3657ffff']","[(37.594407680211376, 126.9943578205304), (37.59549765398119, 126.99706977313417), (37.59832199792435, 126.9973030628511), (37.593763240832814, 126.99954855054824), (37.596587624168535, 126.99978195068053), (37.597231946206946, 126.99459097890865), (37.59267334859208, 126.9968365043479)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1.94883555692902,1.94883555692902
126.926991918,37.62086677,"8930e1d1257ffff","['8930e1d121bffff', '8930e1d1243ffff', '8930e1d1257ffff', '8930e1d120bffff', '8930e1d12cfffff', '8930e1d1247ffff', '8930e1d1253ffff']","[(37.62425053236531, 126.92604641175429), (37.61860471042073, 126.92558636850038), (37.621427602185406, 126.92581637980972), (37.62251922862518, 126.92852488334775), (37.62315882460162, 126.92333800208208), (37.619696258851995, 126.92829474099985), (37.620335972431164, 126.9231081011687)]",3,0,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,2,9,0,0,1,2,0,0,0,0,6,1,2,1,0,1,1,0,9,2.61674066864193,-6.38325933135807
127.1362694323,37.5321022209,"8930e1cf55bffff","['8930e1cf553ffff', '8930e1cf097ffff', '8930e1cf54bffff', '8930e1cf55bffff', '8930e1cf427ffff', '8930e1cf543ffff', '8930e1cf42fffff']","[(37.533845959715755, 127.1362510391951), (37.52819214933061, 127.13577187005137), (37.52927840317718, 127.13849049628976), (37.53101903507872, 127.1360114438742), (37.532759546096806, 127.1335323741199), (37.53210536676887, 127.13873020200063), (37.529932699304354, 127.13329291067969)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,6,26,0,0,1,5,0,0,0,4,0,1,1,1,0,1,0,15,5.44636601196083,-9.55363398803917
127.033135238,37.5720540119,"8930e1c1403ffff","['8930e1c1403ffff', '8930e1c1407ffff', '8930e1c1413ffff', '8930e1c1417ffff', '8930e1c140bffff', '8930e1c141bffff', '8930e1c140fffff']","[(37.5722936951597, 127.03448460974128), (37.57338251947572, 127.03719832143693), (37.57402976169332, 127.0320059582616), (37.57511866764634, 127.03471957651833), (37.56946876134457, 127.03424966404398), (37.57120486713522, 127.03177112294627), (37.57055750773302, 127.03696324427058)]",0,0,0,0,0,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,4,2,0,0,0,4,0,2,1,0,0,1,0,3,1.88429801542724,-1.11570198457276
126.9395424708,37.4645611538,"8930e036c6bffff","['8930e036eb7ffff', '8930e036ea7ffff', '8930e0368d3ffff', '8930e036c6fffff', '8930e036c6bffff', '8930e036c7bffff', '8930e036c63ffff']","[(37.46472620166135, 126.93659612357803), (37.46299180595403, 126.9390688288131), (37.464078713495944, 126.94177173006446), (37.46690017630335, 126.94200196319902), (37.46581319055024, 126.939298931447), (37.46754754718617, 126.93682611631564), (37.468634614287204, 126.93952905467792)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2.18069394345734,2.18069394345734
127.0394559513,37.645892317,"8930e1c2047ffff","['8930e1c200bffff', '8930e1c2047ffff', '8930e1c2057ffff', '8930e1c2043ffff', '8930e1c2073ffff', '8930e1c207bffff', '8930e1c204fffff']","[(37.64858148311518, 127.04083612098388), (37.645755509764875, 127.04060060513942), (37.64749055256198, 127.03811908030292), (37.64466465702587, 127.0378836962478), (37.646846358655424, 127.04331773945077), (37.644020345822916, 127.0430821129631), (37.64292957474553, 127.04036511044845)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,0,1.36559333841407,1.36559333841407
127.0122822703,37.6125638002,"8930e1c3093ffff","['8930e1c3467ffff', '8930e1c3093ffff', '8930e1c3097ffff', '8930e1c309bffff', '8930e1c342bffff', '8930e1c342fffff', '8930e1c3083ffff']","[(37.61115636691033, 127.00885522013063), (37.61224663429081, 127.01156882343449), (37.61333689800032, 127.01428265183989), (37.609421785172, 127.01133481372781), (37.61398117660571, 127.00908911935336), (37.61507152188941, 127.01180285414593), (37.61051197097925, 127.01404851063717)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,1,0,0,0,0,0,0,0,6.61628243745673,6.61628243745673
126.9206434262,37.6133336419,"8930e1da193ffff","['8930e1da183ffff', '8930e1da567ffff', '8930e1da52bffff', '8930e1da193ffff', '8930e1da19bffff', '8930e1da197ffff', '8930e1da52fffff']","[(37.6118676464894, 126.92241852215363), (37.612507426059175, 126.91723300248253), (37.61533004532519, 126.91746260020082), (37.61359890634917, 126.91994056943224), (37.61077624750442, 126.91971086135229), (37.614690383361996, 126.92264836120722), (37.61642160364398, 126.9201702981168)]",0,0,0,0,0,0,0,0,0,0,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,1,0,1,1,1,0,0,18,3.69318636055775,-14.3068136394423
126.9697569993,37.5982540947,"8930e1da82bffff","['8930e1dab93ffff', '8930e1da867ffff', '8930e1da83bffff', '8930e1da823ffff', '8930e1da82bffff', '8930e1da82fffff', '8930e1da877ffff']","[(37.59698256301175, 126.97359885421375), (37.595892245646006, 126.9708884006682), (37.60044924435503, 126.96864205136625), (37.60153972115337, 126.97135254243942), (37.59871596413346, 126.97112046114425), (37.599806359477384, 126.97383104589925), (37.59762556531423, 126.9684101012731)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.44826803720847,1.44826803720847
127.0178146483,37.5138472139,"8930e1ca0d3ffff","['8930e1ca0d3ffff', '8930e1ca0c3ffff', '8930e1ca6a7ffff', '8930e1ca46bffff', '8930e1ca0dbffff', '8930e1ca0d7ffff', '8930e1ca46fffff']","[(37.51427717269495, 127.01918162424022), (37.512540567478766, 127.0216577900301), (37.51318981184929, 127.01647153076233), (37.51601365723039, 127.01670544159123), (37.511453288218334, 127.01894760324369), (37.51536452998721, 127.02189194217752), (37.51710109610885, 127.01941566621268)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,2,4,9,8,0,0,1,4,0,0,0,1,0,5,1,1,0,0,0,12,4.67954072061566,-7.32045927938434
127.0477992673,37.662182821,"8930e1c256bffff","['8930e1c21d3ffff', '8930e1c257bffff', '8930e1c20a7ffff', '8930e1c20b7ffff', '8930e1c256fffff', '8930e1c2563ffff', '8930e1c256bffff']","[(37.66033310165381, 127.04969645690174), (37.66380324004895, 127.04473194296386), (37.65924194933534, 127.04697834423048), (37.66097699745389, 127.0444961894371), (37.66315946155379, 127.04993245302789), (37.664894551831374, 127.04745009387602), (37.66206823145509, 127.04721420845677)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,3,0,0,0,0,6,0,9,0,0,0,0,0,0,5.27001717550102,5.27001717550102
127.0055525927,37.551375821,"8930e1d8b9bffff","['8930e1d8bd7ffff', '8930e1d8867ffff', '8930e1d8b83ffff', '8930e1d886fffff', '8930e1d8b9bffff', '8930e1d8b93ffff', '8930e1d8b8bffff']","[(37.547284866432975, 127.00619190868561), (37.551844273307054, 127.0039481813119), (37.55119741453366, 127.0091363953958), (37.54902031328573, 127.00371474326704), (37.550108865686305, 127.00642545699993), (37.55293290370713, 127.00665902625704), (37.54837333728183, 127.00890271586184)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,4,0,0,0,6,2,2,0,0,0,0,0,0,5.92864752779513,5.92864752779513
126.9813252304,37.5478338354,"8930e1d8e0fffff","['8930e1d8e73ffff', '8930e1d8e07ffff', '8930e1d8e0bffff', '8930e1d8e77ffff', '8930e1d8e3bffff', '8930e1d8e0fffff', '8930e1d8e03ffff']","[(37.54486973836186, 126.97979296378216), (37.55051644787132, 126.98025758395397), (37.54660425238778, 126.97731640240636), (37.545958478230396, 126.98250191833736), (37.54878189163794, 126.98273434906858), (37.54769307373065, 126.98002526345512), (37.54942754848873, 126.97754859185429)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,0,1,7,0,0,0,2,9,0,0,0,2,0,5,1,1,0,0,0,12,6.9649526782606,-5.0350473217394
127.0379613924,37.5921190264,"8930e1c3307ffff","['8930e1c3303ffff', '8930e1c333bffff', '8930e1c3317ffff', '8930e1c33abffff', '8930e1c330fffff', '8930e1c3307ffff', '8930e1c3333ffff']","[(37.592069313935276, 127.03612982001324), (37.591422689518794, 127.04132395328287), (37.59489455675612, 127.03636493442761), (37.59598400433473, 127.03907969832869), (37.59033340148362, 127.0386092274726), (37.59315868362144, 127.03884445234458), (37.59424804954809, 127.0415593097319)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,2.3350228509376,2.3350228509376
127.0011486111,37.5866797707,"8930e1d8db7ffff","['8930e1c366bffff', '8930e1d8da7ffff', '8930e1d8db3ffff', '8930e1c367bffff', '8930e1d8db7ffff', '8930e1c364fffff', '8930e1d8da3ffff']","[(37.58746962826726, 127.00427245490962), (37.58464524334895, 127.0040388758707), (37.585290322254735, 126.99884847578257), (37.58920432261743, 127.00179382154664), (37.58637997705491, 127.00156035289885), (37.58811458986287, 126.99908181310208), (37.58355567009002, 127.0013269051956)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,2,0,3,3,0,0,0,3,0,12,0,0,0,0,0,0,4.28879336541039,4.28879336541039
126.9344268567,37.5923619104,"8930e1daedbffff","['8930e1daec3ffff', '8930e1da3a7ffff', '8930e1daecbffff', '8930e1daed3ffff', '8930e1daedbffff', '8930e1da337ffff', '8930e1da3afffff']","[(37.593008857621285, 126.93659451163268), (37.59365020297976, 126.93140925223803), (37.59018603760624, 126.93636409308884), (37.59474096123782, 126.93411698916887), (37.59191818070793, 126.93388668094107), (37.58909543873244, 126.9336563933653), (37.59082750049039, 126.93117907497086)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2.34148802417447,2.34148802417447
127.0179853148,37.5927219664,"8930e1c32b3ffff","['8930e1c32a3ffff', '8930e1c3287ffff', '8930e1c32b3ffff', '8930e1c304bffff', '8930e1c32b7ffff', '8930e1c304fffff', '8930e1c32bbffff']","[(37.59118260691997, 127.02031542317293), (37.59182819697029, 127.01512311221397), (37.59291783004248, 127.01783633893446), (37.594652932224506, 127.01535723780218), (37.594007459446374, 127.02054979064435), (37.59574264321895, 127.01807059597057), (37.590093055437336, 127.01760210291832)]",16,0,5,10,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,16,1,6,9,0,2,24,4,0,0,2,6,1,0,0,4,0,9,6,2,2,3,0,45,14.072513780973,-30.927486219027
127.0287115469,37.6347108832,"8930e1c266fffff","['8930e1c2663ffff', '8930e1c229bffff', '8930e1c22d7ffff', '8930e1c22d3ffff', '8930e1c266fffff', '8930e1c266bffff', '8930e1c2667ffff']","[(37.63747566198206, 127.02678347855398), (37.636831575318844, 127.03198037693114), (37.63400595049917, 127.03174531973288), (37.63291531981315, 127.02902948211758), (37.635740866789185, 127.02926440762437), (37.63465015447572, 127.02654866363397), (37.63856645214008, 127.02949935422846)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,19,0,0,1,3,7,0,0,0,3,0,12,0,1,0,0,0,12,9.18271905506978,-2.81728094493022
126.8544527089,37.5248116207,"8930e0acdd3ffff","['8930e0acdd7ffff', '8930e0aeb6bffff', '8930e0acddbffff', '8930e0acdc3ffff', '8930e0acdd3ffff', '8930e0aeb6fffff', '8930e0acca7ffff']","[(37.52580349202538, 126.85791386202587), (37.52644400526491, 126.85274064068243), (37.52189369364845, 126.85498764704066), (37.52298336302993, 126.85768736691516), (37.52471374440058, 126.85521401190184), (37.52753383399755, 126.85544039703039), (37.523623993912196, 126.85251438579606)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,7,5,1,2,10,0,0,0,3,4,0,0,0,7,0,6,2,1,1,1,0,21,4.05094293350991,-16.9490570664901
126.846027566,37.4995563789,"8930e0ace17ffff","['8930e0ace07ffff', '8930e0ace17ffff', '8930e0ace8fffff', '8930e0aceabffff', '8930e0ace03ffff', '8930e0ace13ffff', '8930e0acebbffff']","[(37.49715659260563, 126.84778077230449), (37.498887045576595, 126.8453085779396), (37.50061737813949, 126.84283636742084), (37.49997617556072, 126.84800671488337), (37.496067540914744, 126.8450827654516), (37.497797912810235, 126.84261066480782), (37.501706589200005, 126.84553441063606)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,1,0,0,0,0,0,2,1,1,0,0,0,0,13,0,0,0,7,0,0,0,4,0,0,1,1,1,1,0,21,4.70243758179235,-16.2975624182076
126.9123307693,37.4829636373,"8930e1d9253ffff","['8930e1d92cbffff', '8930e036527ffff', '8930e1d92cfffff', '8930e1d925bffff', '8930e1d9243ffff', '8930e1d9257ffff', '8930e1d9253ffff']","[(37.483796606717384, 126.90939527881439), (37.48097573066509, 126.90916651556721), (37.48488448995794, 126.91209705872687), (37.47924262045745, 126.91163929192055), (37.480330344202585, 126.91434103493332), (37.48315133764985, 126.91457003849979), (37.48206353567874, 126.91186816507987)]",0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,21,0,0,2,7,0,0,0,5,1,4,0,1,0,0,0,12,9.63830088364833,-2.36169911635167
127.0708608104,37.6612706216,"8930e1c2127ffff","['8930e1c2ccbffff', '8930e1c2127ffff', '8930e1c2c53ffff', '8930e1c212fffff', '8930e1c2c5bffff', '8930e1c2123ffff', '8930e1c2137ffff']","[(37.66340832909828, 127.07097543911974), (37.66058146188015, 127.07073845097729), (37.6616723452972, 127.07345819797936), (37.65775463293115, 127.07050148413012), (37.658845438599045, 127.0732210991028), (37.65949057446087, 127.06801892958899), (37.66231736392885, 127.0682557857094)]",10,2,4,4,0,0,0,0,0,0,12,0,6,6,0,0,0,0,0,0,24,0,20,4,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,3,9,0,0,0,5,0,8,7,2,4,2,0,54,14.3579734488581,-39.6420265511419
